date,state,latitude,longitude,temp_max,temp_min,temp_mean,temp_max_source,temp_min_source,temp_mean_source,precipitation,humidity,solar_radiation,data_source,temp_range,gdd,precipitation_7d_sum,heat_stress_days,et_proxy,water_availability_index,year,month,state_normalized,yield_proxy,temp_mean_main,precipitation_main,solar_radiation_main,soil_ph,Fpar,NDVI,Lai
2016-01-04,Patna,25.6,85.1,25.37,9.41,,nasa_power,nasa_power,nasa_power,,30.02,10.22,nasa_power,15.96,,0.0,0,0.1022,,2016,1,Patna,,,,,,,,
2016-01-05,Patna,25.6,85.1,25.36,9.53,,nasa_power,nasa_power,nasa_power,,29.73,11.28,nasa_power,15.83,,0.0,0,0.1128,,2016,1,Patna,,,,,,,,
2016-01-06,Patna,25.6,85.1,26.81,11.18,,nasa_power,nasa_power,nasa_power,,32.65,11.03,nasa_power,15.63,,0.0,0,0.1103,,2016,1,Patna,,,,,,,,
2016-01-07,Patna,25.6,85.1,28.2,11.37,,nasa_power,nasa_power,nasa_power,,36.44,10.76,nasa_power,16.83,,0.0,0,0.1076,,2016,1,Patna,,,,,,,,
2016-01-08,Patna,25.6,85.1,28.15,13.15,,nasa_power,nasa_power,nasa_power,,39.37,10.55,nasa_power,14.999999999999998,,0.0,0,0.1055,,2016,1,Patna,,,,,,,,
2016-01-09,Patna,25.6,85.1,27.18,12.2,,nasa_power,nasa_power,nasa_power,,37.76,9.86,nasa_power,14.98,,0.0,0,0.0986,,2016,1,Patna,,,,,,,,
2016-01-10,Patna,25.6,85.1,26.01,8.86,,nasa_power,nasa_power,nasa_power,,29.97,12.91,nasa_power,17.150000000000002,,0.0,0,0.1291,,2016,1,Patna,,,,,,,,
2016-01-11,Patna,25.6,85.1,25.12,9.17,,nasa_power,nasa_power,nasa_power,,30.6,10.68,nasa_power,15.95,,0.0,0,0.1068,,2016,1,Patna,,,,,,,,
2016-01-12,Patna,25.6,85.1,24.66,10.49,,nasa_power,nasa_power,nasa_power,,34.77,10.2,nasa_power,14.17,,0.0,0,0.102,,2016,1,Patna,,,,,,,,
2016-01-13,Patna,25.6,85.1,26.18,9.77,,nasa_power,nasa_power,nasa_power,,35.76,10.43,nasa_power,16.41,,0.0,0,0.1043,,2016,1,Patna,,,,,,,,
2016-01-14,Patna,25.6,85.1,28.24,13.15,,nasa_power,nasa_power,nasa_power,,35.1,10.5,nasa_power,15.089999999999998,,0.0,0,0.105,,2016,1,Patna,,,,,,,,
2016-01-15,Patna,25.6,85.1,26.93,12.98,,nasa_power,nasa_power,nasa_power,,39.68,10.58,nasa_power,13.95,,0.0,0,0.1058,,2016,1,Patna,,,,,,,,
2016-01-16,Patna,25.6,85.1,25.79,10.3,,nasa_power,nasa_power,nasa_power,,40.07,11.32,nasa_power,15.489999999999998,,0.0,0,0.1132,,2016,1,Patna,,,,,,,,
2016-01-17,Patna,25.6,85.1,27.15,11.88,,nasa_power,nasa_power,nasa_power,,33.51,11.39,nasa_power,15.269999999999998,,0.0,0,0.1139,,2016,1,Patna,,,,,,,,
2016-01-18,Patna,25.6,85.1,24.88,11.21,,nasa_power,nasa_power,nasa_power,,38.36,9.23,nasa_power,13.669999999999998,,0.0,0,0.0923,,2016,1,Patna,,,,,,,,
2016-01-19,Patna,25.6,85.1,21.33,13.67,,nasa_power,nasa_power,nasa_power,,71.86,2.72,nasa_power,7.659999999999998,,0.0,0,0.0272,,2016,1,Patna,,,,,,,,
2016-01-20,Patna,25.6,85.1,21.78,12.89,,nasa_power,nasa_power,nasa_power,,73.83,4.1,nasa_power,8.89,,0.0,0,0.0409999999999999,,2016,1,Patna,,,,,,,,
