date,state,latitude,longitude,temp_max,temp_min,temp_mean,temp_max_source,temp_min_source,temp_mean_source,precipitation,humidity,solar_radiation,data_source,temp_range,gdd,precipitation_7d_sum,heat_stress_days,et_proxy,water_availability_index,year,month
2017-07-05,Bhopal,23.25,77.42,33.0,23.98,,nasa_power,nasa_power,nasa_power,,70.01,16.04,nasa_power,9.02,,0.0,0,0.1604,,2017,7
2017-07-06,Bhopal,23.25,77.42,35.26,23.86,,nasa_power,nasa_power,nasa_power,,64.71,16.4,nasa_power,11.399999999999999,,0.0,1,0.16399999999999998,,2017,7
2017-07-07,Bhopal,23.25,77.42,35.86,23.33,,nasa_power,nasa_power,nasa_power,,62.77,21.43,nasa_power,12.530000000000001,,0.0,1,0.2143,,2017,7
2017-07-08,Bhopal,23.25,77.42,35.87,24.26,,nasa_power,nasa_power,nasa_power,,61.61,18.36,nasa_power,11.609999999999996,,0.0,1,0.18359999999999999,,2017,7
2017-07-09,Bhopal,23.25,77.42,32.87,24.81,,nasa_power,nasa_power,nasa_power,,68.49,8.26,nasa_power,8.059999999999999,,0.0,0,0.08259999999999999,,2017,7
2017-07-10,Bhopal,23.25,77.42,31.33,24.08,,nasa_power,nasa_power,nasa_power,,75.13,10.86,nasa_power,7.25,,0.0,0,0.1086,,2017,7
2017-07-11,Bhopal,23.25,77.42,33.58,23.64,,nasa_power,nasa_power,nasa_power,,71.38,18.05,nasa_power,9.939999999999998,,0.0,0,0.18050000000000002,,2017,7
2017-07-12,Bhopal,23.25,77.42,27.85,23.88,,nasa_power,nasa_power,nasa_power,,84.04,9.36,nasa_power,3.9700000000000024,,0.0,0,0.0936,,2017,7
2017-07-13,Bhopal,23.25,77.42,29.24,23.82,,nasa_power,nasa_power,nasa_power,,87.71,3.61,nasa_power,5.419999999999998,,0.0,0,0.0361,,2017,7
2017-07-14,Bhopal,23.25,77.42,29.79,23.71,,nasa_power,nasa_power,nasa_power,,87.97,11.55,nasa_power,6.079999999999998,,0.0,0,0.1155,,2017,7
2017-07-15,Bhopal,23.25,77.42,30.12,23.99,,nasa_power,nasa_power,nasa_power,,84.49,11.97,nasa_power,6.130000000000003,,0.0,0,0.11970000000000001,,2017,7
2017-07-16,Bhopal,23.25,77.42,30.81,23.21,,nasa_power,nasa_power,nasa_power,,79.82,16.89,nasa_power,7.599999999999998,,0.0,0,0.16890000000000002,,2017,7
2017-07-17,Bhopal,23.25,77.42,30.79,22.7,,nasa_power,nasa_power,nasa_power,,84.04,15.22,nasa_power,8.09,,0.0,0,0.1522,,2017,7
2017-07-18,Bhopal,23.25,77.42,30.49,24.19,,nasa_power,nasa_power,nasa_power,,82.11,14.96,nasa_power,6.299999999999997,,0.0,0,0.1496,,2017,7
2017-07-19,Bhopal,23.25,77.42,30.38,24.7,,nasa_power,nasa_power,nasa_power,,83.22,8.52,nasa_power,5.68,,0.0,0,0.0852,,2017,7
2017-07-20,Bhopal,23.25,77.42,28.78,24.22,,nasa_power,nasa_power,nasa_power,,88.95,8.65,nasa_power,4.560000000000002,,0.0,0,0.08650000000000001,,2017,7
2017-07-21,Bhopal,23.25,77.42,28.14,24.17,,nasa_power,nasa_power,nasa_power,,90.5,12.85,nasa_power,3.969999999999999,,0.0,0,0.1285,,2017,7
2017-07-22,Bhopal,23.25,77.42,30.57,23.76,,nasa_power,nasa_power,nasa_power,,86.44,12.57,nasa_power,6.809999999999999,,0.0,0,0.1257,,2017,7
2017-07-23,Bhopal,23.25,77.42,30.18,23.48,,nasa_power,nasa_power,nasa_power,,84.05,10.21,nasa_power,6.699999999999999,,0.0,0,0.10210000000000001,,2017,7
2017-07-24,Bhopal,23.25,77.42,29.73,22.36,,nasa_power,nasa_power,nasa_power,,82.58,10.62,nasa_power,7.370000000000001,,0.0,0,0.10619999999999999,,2017,7
2017-07-25,Bhopal,23.25,77.42,27.4,22.17,,nasa_power,nasa_power,nasa_power,,87.16,9.81,nasa_power,5.229999999999997,,0.0,0,0.0981,,2017,7
2017-07-26,Bhopal,23.25,77.42,27.44,23.02,,nasa_power,nasa_power,nasa_power,,88.97,8.61,nasa_power,4.420000000000002,,0.0,0,0.0861,,2017,7
2017-07-27,Bhopal,23.25,77.42,30.3,22.77,,nasa_power,nasa_power,nasa_power,,86.79,14.6,nasa_power,7.530000000000001,,0.0,0,0.146,,2017,7
2017-07-28,Bhopal,23.25,77.42,27.98,23.09,,nasa_power,nasa_power,nasa_power,,92.5,10.22,nasa_power,4.890000000000001,,0.0,0,0.10220000000000001,,2017,7
2017-07-29,Bhopal,23.25,77.42,30.62,21.92,,nasa_power,nasa_power,nasa_power,,82.65,13.88,nasa_power,8.7,,0.0,0,0.1388,,2017,7
2017-07-30,Bhopal,23.25,77.42,30.24,22.51,,nasa_power,nasa_power,nasa_power,,82.81,15.08,nasa_power,7.729999999999997,,0.0,0,0.15080000000000002,,2017,7
2017-07-31,Bhopal,23.25,77.42,30.34,23.05,,nasa_power,nasa_power,nasa_power,,83.8,15.06,nasa_power,7.289999999999999,,0.0,0,0.1506,,2017,7
2017-08-01,Bhopal,23.25,77.42,30.91,22.75,,nasa_power,nasa_power,nasa_power,,83.85,11.87,nasa_power,8.16,,0.0,0,0.1187,,2017,8
2017-08-02,Bhopal,23.25,77.42,31.06,23.19,,nasa_power,nasa_power,nasa_power,,81.99,17.65,nasa_power,7.869999999999997,,0.0,0,0.1765,,2017,8
2017-08-03,Bhopal,23.25,77.42,30.46,22.71,,nasa_power,nasa_power,nasa_power,,82.36,11.49,nasa_power,7.75,,0.0,0,0.1149,,2017,8
2017-08-04,Bhopal,23.25,77.42,30.95,23.11,,nasa_power,nasa_power,nasa_power,,81.42,10.9,nasa_power,7.84,,0.0,0,0.109,,2017,8
2017-08-05,Bhopal,23.25,77.42,30.61,22.89,,nasa_power,nasa_power,nasa_power,,82.72,14.57,nasa_power,7.719999999999999,,0.0,0,0.1457,,2017,8
2017-08-06,Bhopal,23.25,77.42,28.34,23.26,,nasa_power,nasa_power,nasa_power,,84.95,7.74,nasa_power,5.079999999999998,,0.0,0,0.07740000000000001,,2017,8
2017-08-07,Bhopal,23.25,77.42,28.92,23.32,,nasa_power,nasa_power,nasa_power,,88.53,7.56,nasa_power,5.600000000000001,,0.0,0,0.0756,,2017,8
2017-08-08,Bhopal,23.25,77.42,30.84,24.28,,nasa_power,nasa_power,nasa_power,,87.6,9.4,nasa_power,6.559999999999999,,0.0,0,0.094,,2017,8
2017-08-09,Bhopal,23.25,77.42,27.64,23.0,,nasa_power,nasa_power,nasa_power,,88.58,9.74,nasa_power,4.640000000000001,,0.0,0,0.0974,,2017,8
2017-08-10,Bhopal,23.25,77.42,29.52,23.15,,nasa_power,nasa_power,nasa_power,,84.24,16.69,nasa_power,6.370000000000001,,0.0,0,0.16690000000000002,,2017,8
2017-08-11,Bhopal,23.25,77.42,30.8,22.84,,nasa_power,nasa_power,nasa_power,,82.67,14.16,nasa_power,7.960000000000001,,0.0,0,0.1416,,2017,8
2017-08-12,Bhopal,23.25,77.42,30.44,23.29,,nasa_power,nasa_power,nasa_power,,82.36,13.69,nasa_power,7.150000000000002,,0.0,0,0.1369,,2017,8
2017-08-13,Bhopal,23.25,77.42,30.35,22.75,,nasa_power,nasa_power,nasa_power,,82.8,15.01,nasa_power,7.600000000000001,,0.0,0,0.1501,,2017,8
2017-08-14,Bhopal,23.25,77.42,30.58,22.75,,nasa_power,nasa_power,nasa_power,,82.06,12.81,nasa_power,7.829999999999998,,0.0,0,0.12810000000000002,,2017,8
2017-08-15,Bhopal,23.25,77.42,30.45,22.49,,nasa_power,nasa_power,nasa_power,,83.41,13.79,nasa_power,7.960000000000001,,0.0,0,0.1379,,2017,8
2017-08-16,Bhopal,23.25,77.42,31.0,22.29,,nasa_power,nasa_power,nasa_power,,80.91,20.59,nasa_power,8.71,,0.0,0,0.2059,,2017,8
2017-08-17,Bhopal,23.25,77.42,30.82,21.78,,nasa_power,nasa_power,nasa_power,,81.94,16.07,nasa_power,9.04,,0.0,0,0.1607,,2017,8
2017-08-18,Bhopal,23.25,77.42,31.32,23.49,,nasa_power,nasa_power,nasa_power,,82.19,14.78,nasa_power,7.830000000000002,,0.0,0,0.1478,,2017,8
2017-08-19,Bhopal,23.25,77.42,29.51,23.54,,nasa_power,nasa_power,nasa_power,,87.09,12.24,nasa_power,5.970000000000002,,0.0,0,0.12240000000000001,,2017,8
2017-08-20,Bhopal,23.25,77.42,31.53,24.25,,nasa_power,nasa_power,nasa_power,,83.41,20.85,nasa_power,7.280000000000001,,0.0,0,0.20850000000000002,,2017,8
2017-08-21,Bhopal,23.25,77.42,31.51,24.24,,nasa_power,nasa_power,nasa_power,,83.11,19.86,nasa_power,7.270000000000003,,0.0,0,0.1986,,2017,8
2017-08-22,Bhopal,23.25,77.42,31.02,22.62,,nasa_power,nasa_power,nasa_power,,81.78,15.94,nasa_power,8.399999999999999,,0.0,0,0.1594,,2017,8
2017-08-23,Bhopal,23.25,77.42,28.34,23.12,,nasa_power,nasa_power,nasa_power,,85.2,15.43,nasa_power,5.219999999999999,,0.0,0,0.1543,,2017,8
2017-08-24,Bhopal,23.25,77.42,31.31,23.48,,nasa_power,nasa_power,nasa_power,,85.33,12.22,nasa_power,7.829999999999998,,0.0,0,0.1222,,2017,8
2017-08-25,Bhopal,23.25,77.42,30.52,23.42,,nasa_power,nasa_power,nasa_power,,84.81,14.75,nasa_power,7.099999999999998,,0.0,0,0.1475,,2017,8
2017-08-26,Bhopal,23.25,77.42,29.34,24.0,,nasa_power,nasa_power,nasa_power,,87.73,15.27,nasa_power,5.34,,0.0,0,0.1527,,2017,8
2017-08-27,Bhopal,23.25,77.42,28.21,24.19,,nasa_power,nasa_power,nasa_power,,91.43,15.8,nasa_power,4.02,,0.0,0,0.158,,2017,8
2017-08-28,Bhopal,23.25,77.42,30.7,23.56,,nasa_power,nasa_power,nasa_power,,86.74,14.15,nasa_power,7.140000000000001,,0.0,0,0.14150000000000001,,2017,8
2017-08-29,Bhopal,23.25,77.42,30.19,24.4,,nasa_power,nasa_power,nasa_power,,88.06,11.88,nasa_power,5.790000000000003,,0.0,0,0.11880000000000002,,2017,8
2017-08-30,Bhopal,23.25,77.42,30.25,23.35,,nasa_power,nasa_power,nasa_power,,87.39,12.39,nasa_power,6.899999999999999,,0.0,0,0.12390000000000001,,2017,8
2017-08-31,Bhopal,23.25,77.42,29.88,22.21,,nasa_power,nasa_power,nasa_power,,83.49,23.63,nasa_power,7.669999999999998,,0.0,0,0.23629999999999998,,2017,8
2017-09-01,Bhopal,23.25,77.42,30.21,21.82,,nasa_power,nasa_power,nasa_power,,82.41,20.66,nasa_power,8.39,,0.0,0,0.2066,,2017,9
2017-09-02,Bhopal,23.25,77.42,29.56,20.89,,nasa_power,nasa_power,nasa_power,,82.19,21.19,nasa_power,8.669999999999998,,0.0,0,0.2119,,2017,9
2017-09-03,Bhopal,23.25,77.42,28.37,21.74,,nasa_power,nasa_power,nasa_power,,84.61,10.43,nasa_power,6.630000000000003,,0.0,0,0.1043,,2017,9
2017-09-04,Bhopal,23.25,77.42,30.04,22.46,,nasa_power,nasa_power,nasa_power,,85.01,16.49,nasa_power,7.579999999999998,,0.0,0,0.1649,,2017,9
2017-09-05,Bhopal,23.25,77.42,30.58,21.77,,nasa_power,nasa_power,nasa_power,,81.12,15.38,nasa_power,8.809999999999999,,0.0,0,0.15380000000000002,,2017,9
2017-09-06,Bhopal,23.25,77.42,30.21,21.81,,nasa_power,nasa_power,nasa_power,,81.6,17.48,nasa_power,8.400000000000002,,0.0,0,0.1748,,2017,9
2017-09-07,Bhopal,23.25,77.42,30.78,21.16,,nasa_power,nasa_power,nasa_power,,78.05,21.63,nasa_power,9.620000000000001,,0.0,0,0.2163,,2017,9
2017-09-08,Bhopal,23.25,77.42,31.16,21.11,,nasa_power,nasa_power,nasa_power,,76.87,21.18,nasa_power,10.05,,0.0,0,0.2118,,2017,9
2017-09-09,Bhopal,23.25,77.42,31.99,22.4,,nasa_power,nasa_power,nasa_power,,77.1,17.94,nasa_power,9.59,,0.0,0,0.1794,,2017,9
2017-09-10,Bhopal,23.25,77.42,31.89,23.33,,nasa_power,nasa_power,nasa_power,,82.37,15.4,nasa_power,8.560000000000002,,0.0,0,0.154,,2017,9
2017-09-11,Bhopal,23.25,77.42,28.52,23.91,,nasa_power,nasa_power,nasa_power,,87.82,15.52,nasa_power,4.609999999999999,,0.0,0,0.1552,,2017,9
2017-09-12,Bhopal,23.25,77.42,28.7,23.01,,nasa_power,nasa_power,nasa_power,,88.63,12.71,nasa_power,5.689999999999998,,0.0,0,0.12710000000000002,,2017,9
2017-09-13,Bhopal,23.25,77.42,29.41,23.01,,nasa_power,nasa_power,nasa_power,,85.23,15.67,nasa_power,6.399999999999999,,0.0,0,0.1567,,2017,9
2017-09-14,Bhopal,23.25,77.42,29.63,22.54,,nasa_power,nasa_power,nasa_power,,84.78,13.45,nasa_power,7.09,,0.0,0,0.1345,,2017,9
2017-09-15,Bhopal,23.25,77.42,29.54,22.78,,nasa_power,nasa_power,nasa_power,,87.12,9.64,nasa_power,6.759999999999998,,0.0,0,0.09640000000000001,,2017,9
2017-09-16,Bhopal,23.25,77.42,30.36,23.58,,nasa_power,nasa_power,nasa_power,,84.57,14.81,nasa_power,6.780000000000001,,0.0,0,0.1481,,2017,9
2017-09-17,Bhopal,23.25,77.42,30.3,23.3,,nasa_power,nasa_power,nasa_power,,80.76,16.36,nasa_power,7.0,,0.0,0,0.1636,,2017,9
2017-09-18,Bhopal,23.25,77.42,32.14,23.3,,nasa_power,nasa_power,nasa_power,,77.67,13.64,nasa_power,8.84,,0.0,0,0.13640000000000002,,2017,9
2017-09-19,Bhopal,23.25,77.42,31.06,20.79,,nasa_power,nasa_power,nasa_power,,71.91,20.05,nasa_power,10.27,,0.0,0,0.2005,,2017,9
2017-09-20,Bhopal,23.25,77.42,30.54,21.28,,nasa_power,nasa_power,nasa_power,,81.41,14.19,nasa_power,9.259999999999998,,0.0,0,0.1419,,2017,9
2017-09-21,Bhopal,23.25,77.42,29.33,22.79,,nasa_power,nasa_power,nasa_power,,88.79,4.55,nasa_power,6.539999999999999,,0.0,0,0.0455,,2017,9
2017-09-22,Bhopal,23.25,77.42,29.2,22.63,,nasa_power,nasa_power,nasa_power,,87.44,10.43,nasa_power,6.57,,0.0,0,0.1043,,2017,9
2017-09-23,Bhopal,23.25,77.42,30.39,21.18,,nasa_power,nasa_power,nasa_power,,84.47,21.78,nasa_power,9.21,,0.0,0,0.21780000000000002,,2017,9
2017-09-24,Bhopal,23.25,77.42,30.58,21.04,,nasa_power,nasa_power,nasa_power,,83.34,22.56,nasa_power,9.54,,0.0,0,0.2256,,2017,9
2017-09-25,Bhopal,23.25,77.42,30.55,20.89,,nasa_power,nasa_power,nasa_power,,82.28,21.94,nasa_power,9.66,,0.0,0,0.2194,,2017,9
2017-09-26,Bhopal,23.25,77.42,30.76,20.87,,nasa_power,nasa_power,nasa_power,,79.96,22.17,nasa_power,9.89,,0.0,0,0.2217,,2017,9
2017-09-27,Bhopal,23.25,77.42,31.45,20.04,,nasa_power,nasa_power,nasa_power,,72.48,20.52,nasa_power,11.41,,0.0,0,0.2052,,2017,9
2017-09-28,Bhopal,23.25,77.42,31.79,20.94,,nasa_power,nasa_power,nasa_power,,70.63,21.55,nasa_power,10.849999999999998,,0.0,0,0.21550000000000002,,2017,9
2017-09-29,Bhopal,23.25,77.42,31.59,21.12,,nasa_power,nasa_power,nasa_power,,68.31,22.01,nasa_power,10.469999999999999,,0.0,0,0.22010000000000002,,2017,9
2017-09-30,Bhopal,23.25,77.42,31.47,18.77,,nasa_power,nasa_power,nasa_power,,67.83,21.91,nasa_power,12.7,,0.0,0,0.21910000000000002,,2017,9
2017-10-01,Bhopal,23.25,77.42,31.42,20.52,,nasa_power,nasa_power,nasa_power,,69.38,21.87,nasa_power,10.900000000000002,,0.0,0,0.2187,,2017,10
2017-10-02,Bhopal,23.25,77.42,32.31,20.27,,nasa_power,nasa_power,nasa_power,,61.03,23.0,nasa_power,12.040000000000003,,0.0,0,0.23,,2017,10
2017-10-03,Bhopal,23.25,77.42,32.65,20.22,,nasa_power,nasa_power,nasa_power,,58.97,22.8,nasa_power,12.43,,0.0,0,0.228,,2017,10
2017-10-04,Bhopal,23.25,77.42,31.69,20.09,,nasa_power,nasa_power,nasa_power,,59.33,22.35,nasa_power,11.600000000000001,,0.0,0,0.22350000000000003,,2017,10
2017-10-05,Bhopal,23.25,77.42,31.43,19.02,,nasa_power,nasa_power,nasa_power,,67.09,19.91,nasa_power,12.41,,0.0,0,0.1991,,2017,10
2017-10-06,Bhopal,23.25,77.42,30.62,22.17,,nasa_power,nasa_power,nasa_power,,82.89,18.43,nasa_power,8.45,,0.0,0,0.1843,,2017,10
2017-10-07,Bhopal,23.25,77.42,31.14,22.59,,nasa_power,nasa_power,nasa_power,,83.18,17.66,nasa_power,8.55,,0.0,0,0.1766,,2017,10
2017-10-08,Bhopal,23.25,77.42,30.94,22.23,,nasa_power,nasa_power,nasa_power,,82.84,18.02,nasa_power,8.71,,0.0,0,0.1802,,2017,10
2017-10-09,Bhopal,23.25,77.42,30.27,22.99,,nasa_power,nasa_power,nasa_power,,83.27,15.43,nasa_power,7.280000000000001,,0.0,0,0.1543,,2017,10
2017-10-10,Bhopal,23.25,77.42,28.87,22.46,,nasa_power,nasa_power,nasa_power,,82.64,11.02,nasa_power,6.41,,0.0,0,0.11019999999999999,,2017,10
2017-10-11,Bhopal,23.25,77.42,30.67,21.11,,nasa_power,nasa_power,nasa_power,,75.46,16.89,nasa_power,9.560000000000002,,0.0,0,0.16890000000000002,,2017,10
2017-10-12,Bhopal,23.25,77.42,31.63,21.55,,nasa_power,nasa_power,nasa_power,,68.3,14.21,nasa_power,10.079999999999998,,0.0,0,0.1421,,2017,10
2017-10-13,Bhopal,23.25,77.42,31.02,21.19,,nasa_power,nasa_power,nasa_power,,71.56,10.46,nasa_power,9.829999999999998,,0.0,0,0.10460000000000001,,2017,10
2017-10-14,Bhopal,23.25,77.42,31.86,20.89,,nasa_power,nasa_power,nasa_power,,67.93,18.29,nasa_power,10.969999999999999,,0.0,0,0.1829,,2017,10
2017-10-15,Bhopal,23.25,77.42,33.15,18.59,,nasa_power,nasa_power,nasa_power,,63.32,19.91,nasa_power,14.559999999999999,,0.0,0,0.1991,,2017,10
2017-10-16,Bhopal,23.25,77.42,32.68,18.56,,nasa_power,nasa_power,nasa_power,,59.75,21.57,nasa_power,14.120000000000001,,0.0,0,0.2157,,2017,10
2017-10-17,Bhopal,23.25,77.42,32.4,16.66,,nasa_power,nasa_power,nasa_power,,62.1,20.72,nasa_power,15.739999999999998,,0.0,0,0.2072,,2017,10
2017-10-18,Bhopal,23.25,77.42,31.54,15.86,,nasa_power,nasa_power,nasa_power,,54.85,19.32,nasa_power,15.68,,0.0,0,0.1932,,2017,10
2017-10-19,Bhopal,23.25,77.42,30.74,16.41,,nasa_power,nasa_power,nasa_power,,58.55,17.38,nasa_power,14.329999999999998,,0.0,0,0.17379999999999998,,2017,10
2017-10-20,Bhopal,23.25,77.42,29.77,20.86,,nasa_power,nasa_power,nasa_power,,74.72,16.31,nasa_power,8.91,,0.0,0,0.1631,,2017,10
2017-10-21,Bhopal,23.25,77.42,31.81,21.8,,nasa_power,nasa_power,nasa_power,,71.35,16.74,nasa_power,10.009999999999998,,0.0,0,0.1674,,2017,10
2017-10-22,Bhopal,23.25,77.42,32.56,19.67,,nasa_power,nasa_power,nasa_power,,63.1,17.41,nasa_power,12.89,,0.0,0,0.1741,,2017,10
2017-10-23,Bhopal,23.25,77.42,31.71,15.64,,nasa_power,nasa_power,nasa_power,,55.72,20.93,nasa_power,16.07,,0.0,0,0.2093,,2017,10
2017-10-24,Bhopal,23.25,77.42,31.71,14.38,,nasa_power,nasa_power,nasa_power,,50.09,20.88,nasa_power,17.33,,0.0,0,0.20879999999999999,,2017,10
2017-10-25,Bhopal,23.25,77.42,31.77,13.92,,nasa_power,nasa_power,nasa_power,,45.52,19.0,nasa_power,17.85,,0.0,0,0.19,,2017,10
2017-10-26,Bhopal,23.25,77.42,31.33,15.4,,nasa_power,nasa_power,nasa_power,,51.72,19.62,nasa_power,15.929999999999998,,0.0,0,0.1962,,2017,10
2017-10-27,Bhopal,23.25,77.42,31.56,17.62,,nasa_power,nasa_power,nasa_power,,50.14,18.02,nasa_power,13.939999999999998,,0.0,0,0.1802,,2017,10
2017-10-28,Bhopal,23.25,77.42,31.81,15.5,,nasa_power,nasa_power,nasa_power,,52.79,17.69,nasa_power,16.31,,0.0,0,0.17690000000000003,,2017,10
2017-10-29,Bhopal,23.25,77.42,31.61,15.89,,nasa_power,nasa_power,nasa_power,,54.37,16.79,nasa_power,15.719999999999999,,0.0,0,0.1679,,2017,10
2017-10-30,Bhopal,23.25,77.42,31.31,16.36,,nasa_power,nasa_power,nasa_power,,52.75,18.08,nasa_power,14.95,,0.0,0,0.1808,,2017,10
2017-10-31,Bhopal,23.25,77.42,30.59,14.09,,nasa_power,nasa_power,nasa_power,,54.77,16.63,nasa_power,16.5,,0.0,0,0.1663,,2017,10
2017-11-01,Bhopal,23.25,77.42,30.33,14.71,,nasa_power,nasa_power,nasa_power,,54.83,17.45,nasa_power,15.619999999999997,,0.0,0,0.1745,,2017,11
2017-11-02,Bhopal,23.25,77.42,30.89,15.65,,nasa_power,nasa_power,nasa_power,,50.62,17.16,nasa_power,15.24,,0.0,0,0.1716,,2017,11
2017-11-03,Bhopal,23.25,77.42,31.23,16.81,,nasa_power,nasa_power,nasa_power,,51.36,16.72,nasa_power,14.420000000000002,,0.0,0,0.1672,,2017,11
2017-11-04,Bhopal,23.25,77.42,29.6,13.74,,nasa_power,nasa_power,nasa_power,,63.22,16.04,nasa_power,15.860000000000001,,0.0,0,0.1604,,2017,11
2017-11-05,Bhopal,23.25,77.42,30.2,13.99,,nasa_power,nasa_power,nasa_power,,63.01,18.22,nasa_power,16.21,,0.0,0,0.1822,,2017,11
2017-11-06,Bhopal,23.25,77.42,30.52,14.2,,nasa_power,nasa_power,nasa_power,,54.72,17.52,nasa_power,16.32,,0.0,0,0.1752,,2017,11
2017-11-07,Bhopal,23.25,77.42,30.3,15.71,,nasa_power,nasa_power,nasa_power,,45.1,17.06,nasa_power,14.59,,0.0,0,0.1706,,2017,11
2017-11-08,Bhopal,23.25,77.42,30.41,16.84,,nasa_power,nasa_power,nasa_power,,46.47,16.75,nasa_power,13.57,,0.0,0,0.1675,,2017,11
2017-11-09,Bhopal,23.25,77.42,29.54,15.33,,nasa_power,nasa_power,nasa_power,,43.16,16.15,nasa_power,14.209999999999999,,0.0,0,0.16149999999999998,,2017,11
2017-11-10,Bhopal,23.25,77.42,30.0,16.76,,nasa_power,nasa_power,nasa_power,,40.59,16.22,nasa_power,13.239999999999998,,0.0,0,0.16219999999999998,,2017,11
2017-11-11,Bhopal,23.25,77.42,29.24,13.04,,nasa_power,nasa_power,nasa_power,,49.75,16.31,nasa_power,16.2,,0.0,0,0.1631,,2017,11
2017-11-12,Bhopal,23.25,77.42,28.55,12.57,,nasa_power,nasa_power,nasa_power,,49.14,16.22,nasa_power,15.98,,0.0,0,0.16219999999999998,,2017,11
2017-11-13,Bhopal,23.25,77.42,28.02,14.02,,nasa_power,nasa_power,nasa_power,,44.92,15.3,nasa_power,14.0,,0.0,0,0.153,,2017,11
2017-11-14,Bhopal,23.25,77.42,28.72,14.68,,nasa_power,nasa_power,nasa_power,,45.59,14.76,nasa_power,14.04,,0.0,0,0.1476,,2017,11
2017-11-15,Bhopal,23.25,77.42,29.21,16.17,,nasa_power,nasa_power,nasa_power,,51.62,14.92,nasa_power,13.04,,0.0,0,0.1492,,2017,11
2017-11-16,Bhopal,23.25,77.42,29.34,15.62,,nasa_power,nasa_power,nasa_power,,59.25,13.0,nasa_power,13.72,,0.0,0,0.13,,2017,11
2017-11-17,Bhopal,23.25,77.42,29.29,15.65,,nasa_power,nasa_power,nasa_power,,63.42,14.91,nasa_power,13.639999999999999,,0.0,0,0.1491,,2017,11
2017-11-18,Bhopal,23.25,77.42,29.49,17.74,,nasa_power,nasa_power,nasa_power,,61.86,13.01,nasa_power,11.75,,0.0,0,0.1301,,2017,11
2017-11-19,Bhopal,23.25,77.42,28.47,17.13,,nasa_power,nasa_power,nasa_power,,64.9,13.44,nasa_power,11.34,,0.0,0,0.1344,,2017,11
2017-11-20,Bhopal,23.25,77.42,28.88,16.7,,nasa_power,nasa_power,nasa_power,,57.94,12.22,nasa_power,12.18,,0.0,0,0.1222,,2017,11
2017-11-21,Bhopal,23.25,77.42,27.93,13.68,,nasa_power,nasa_power,nasa_power,,55.08,8.68,nasa_power,14.25,,0.0,0,0.0868,,2017,11
2017-11-22,Bhopal,23.25,77.42,28.9,14.35,,nasa_power,nasa_power,nasa_power,,54.36,12.11,nasa_power,14.549999999999999,,0.0,0,0.1211,,2017,11
2017-11-23,Bhopal,23.25,77.42,28.29,12.1,,nasa_power,nasa_power,nasa_power,,49.27,15.89,nasa_power,16.189999999999998,,0.0,0,0.1589,,2017,11
2017-11-24,Bhopal,23.25,77.42,28.1,10.47,,nasa_power,nasa_power,nasa_power,,37.32,17.59,nasa_power,17.630000000000003,,0.0,0,0.1759,,2017,11
2017-11-25,Bhopal,23.25,77.42,29.04,9.85,,nasa_power,nasa_power,nasa_power,,31.21,17.75,nasa_power,19.189999999999998,,0.0,0,0.1775,,2017,11
2017-11-26,Bhopal,23.25,77.42,29.33,12.42,,nasa_power,nasa_power,nasa_power,,32.39,16.93,nasa_power,16.909999999999997,,0.0,0,0.1693,,2017,11
2017-11-27,Bhopal,23.25,77.42,29.59,12.85,,nasa_power,nasa_power,nasa_power,,32.27,16.75,nasa_power,16.740000000000002,,0.0,0,0.1675,,2017,11
2017-11-28,Bhopal,23.25,77.42,29.35,11.55,,nasa_power,nasa_power,nasa_power,,33.61,17.04,nasa_power,17.8,,0.0,0,0.1704,,2017,11
2017-11-29,Bhopal,23.25,77.42,28.72,12.99,,nasa_power,nasa_power,nasa_power,,35.21,16.26,nasa_power,15.729999999999999,,0.0,0,0.16260000000000002,,2017,11
2017-11-30,Bhopal,23.25,77.42,28.73,14.85,,nasa_power,nasa_power,nasa_power,,35.92,15.35,nasa_power,13.88,,0.0,0,0.1535,,2017,11
2017-12-01,Bhopal,23.25,77.42,28.9,10.85,,nasa_power,nasa_power,nasa_power,,42.63,16.4,nasa_power,18.049999999999997,,0.0,0,0.16399999999999998,,2017,12
2017-12-02,Bhopal,23.25,77.42,27.59,9.66,,nasa_power,nasa_power,nasa_power,,42.55,14.82,nasa_power,17.93,,0.0,0,0.1482,,2017,12
2017-12-03,Bhopal,23.25,77.42,27.68,10.21,,nasa_power,nasa_power,nasa_power,,40.57,14.02,nasa_power,17.47,,0.0,0,0.1402,,2017,12
2017-12-04,Bhopal,23.25,77.42,26.72,10.25,,nasa_power,nasa_power,nasa_power,,41.73,13.48,nasa_power,16.47,,0.0,0,0.1348,,2017,12
2017-12-05,Bhopal,23.25,77.42,25.37,12.94,,nasa_power,nasa_power,nasa_power,,41.95,11.34,nasa_power,12.430000000000001,,0.0,0,0.1134,,2017,12
2017-12-06,Bhopal,23.25,77.42,26.54,13.5,,nasa_power,nasa_power,nasa_power,,45.66,7.14,nasa_power,13.04,,0.0,0,0.0714,,2017,12
2017-12-07,Bhopal,23.25,77.42,28.29,12.97,,nasa_power,nasa_power,nasa_power,,46.7,7.76,nasa_power,15.319999999999999,,0.0,0,0.0776,,2017,12
2017-12-08,Bhopal,23.25,77.42,29.22,13.72,,nasa_power,nasa_power,nasa_power,,52.81,14.55,nasa_power,15.499999999999998,,0.0,0,0.14550000000000002,,2017,12
